"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"15358","O=C(O)C3(=CC1(=C(N(C)C(=C1C)CN2(C=[NH+]C=C2))C=C3))","CN1C(CN2C=NC=C2)=C(C)C2=CC(=CC=C12)C(O)=O","InChI=1S/C15H15N3O2/c1-10-12-7-11(15(19)20)3-4-13(12)17(2)14(10)8-18-6-5-16-9-18/h3-7,9H,8H2,1-2H3,(H,19,20)","MMLBTGWLFUJNGP-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",4.08
"16738","O2(C=1(C(OC)=CC3(=C(O)C=C([NH+]=C3(C=1C(=C2C)C))C)))","COC1=CC2=C(O)C=C(C)N=C2C2=C1OC(C)=C2C","InChI=1S/C15H15NO3/c1-7-5-11(17)10-6-12(18-4)15-13(14(10)16-7)8(2)9(3)19-15/h5-6H,1-4H3,(H,16,17)","JXOQSDNAQDPDAZ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/thermodynamic","NH(+)","acidic",2.91
"16493","S(=O)(=O)(NC(=O)OCC1(=CC=CC=C1))C2(=CC=C(C)C=C2)","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)OCC1C=CC=CC=1","InChI=1S/C15H15NO4S/c1-12-7-9-14(10-8-12)21(18,19)16-15(17)20-11-13-5-3-2-4-6-13/h2-10H,11H2,1H3,(H,16,17)","VVJROXSMRPGOPI-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH","acidic",4.21
"16915","O=C(O)C3(OC(OC2(=CC=1(C(=[NH+]C=CC=1)C=C2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2=CC3=CC=CN=C3C=C2)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-8-3-4-9-7(6-8)2-1-5-16-9/h1-6,10-12,15,17-21H","BNRCLKJBNHUWMB-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",3.0
"16912","O=C(O)C3(OC(OC=2(C1(=[NH+]C=CC=C1C=CC=2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2C=CC=C3C=CC=NC3=2)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-8-5-1-3-7-4-2-6-16-9(7)8/h1-6,10-12,15,17-21H","PNJFEGIXFKRPIW-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",3.01
"16911","O=C(O)C3(OC(OC=1(C=[NH+]C2(=CC=CC=C2(C=1))))C(O)C(C3O)O)","OC(O)=C1OC(OC2=CC3C=CC=CC=3N=C2)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-8-5-7-3-1-2-4-9(7)16-6-8/h1-6,10-12,15,17-21H","IPJVYZWQHXCELT-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",3.0
"16920","O=C(O)C3(OC(OC=2(C=1(C(=[NH+]C=CC=1)C=CC=2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2C=CC=C3N=CC=CC=23)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-9-5-1-4-8-7(9)3-2-6-16-8/h1-6,10-12,15,17-21H","AUINEYLKSXXUPY-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",3.1
"15231","O=C([O-])C3(OC(OC2(=CC=1(C(=[NH+]C(O)=CC=1)C=C2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2=CC3=CC=C(O)N=C3C=C2)C(O)C(O)C1O","InChI=1S/C15H15NO8/c17-9-4-1-6-5-7(2-3-8(6)16-9)23-15-12(20)10(18)11(19)13(24-15)14(21)22/h1-5,10-12,15,18-22H,(H,16,17)","FUFZFHZKUNTGEF-UHFFFAOYSA-N","?, ?","22","potentiometric","a2/apparent","?, ?","acidic",3.41
"15756","S=C(NC1(=CC=C(C)C=C1))C2(=CC=C(OC)C=C2)","CC1C=CC(=CC=1)NC(=S)C1C=CC(=CC=1)OC","InChI=1S/C15H15NOS/c1-11-3-7-13(8-4-11)16-15(18)12-5-9-14(17-2)10-6-12/h3-10H,1-2H3,(H,16,18)","IWVCEMRFDGIEMT-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","?","acidic",11.81
"16138","S=C(NC1(=C(C=CC=C1C)C))C2(=CC=CC=C2)","CC1C=CC=C(C)C=1NC(=S)C1C=CC=CC=1","InChI=1S/C15H15NS/c1-11-7-6-8-12(2)14(11)16-15(17)13-9-4-3-5-10-13/h3-10H,1-2H3,(H,16,17)","YKAVTJLYNLDNRW-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",10.79
"16538","O=[N+]([O-])C=1(C=3(C(C(O)=C(C=1)C[NH+]2(CCOCC2))=CC=CC=3))","[O-][N+](=O)C1=CC(CN2CCOCC2)=C(O)C2=CC=CC=C21","InChI=1S/C15H16N2O4/c18-15-11(10-16-5-7-21-8-6-16)9-14(17(19)20)12-3-1-2-4-13(12)15/h1-4,9,18H,5-8,10H2","USGIQJYPTKPHGI-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","acidic",3.0
"15700","S=C(NC1(=CC=CC=C1))C2(=CC=C(N(C)C)C=C2)","CN(C)C1C=CC(=CC=1)C(=S)NC1C=CC=CC=1","InChI=1S/C15H16N2S/c1-17(2)14-10-8-12(9-11-14)15(18)16-13-6-4-3-5-7-13/h3-11H,1-2H3,(H,16,18)","YHLDLUMVWQSJHW-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",11.18
"16693","N=1(C=3(C(N=C2(C=1C=C(N(C)C)C=C2))=CC(C)=C(C=3)N))","CC1C=C2N=C3C=CC(=CC3=NC2=CC=1N)N(C)C","InChI=1S/C15H16N4/c1-9-6-13-15(8-11(9)16)18-14-7-10(19(2)3)4-5-12(14)17-13/h4-8H,16H2,1-3H3","GLVRJEJEXGVOMJ-UHFFFAOYSA-N","?","23","spectrophotometric","b1/thermodynamic","?","acidic",14.68
"15658","O=C1(C(O)=C(C(=O)C2(=C1C=CC=C2))CCC(C)C)","CC(C)CCC1=C(O)C(=O)C2C=CC=CC=2C1=O","InChI=1S/C15H16O3/c1-9(2)7-8-12-13(16)10-5-3-4-6-11(10)14(17)15(12)18/h3-6,9,18H,7-8H2,1-2H3","CBIBTBSDPZSTOE-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",5.13
"15720","O[N+]2(=CC=C(C=CC1(=CC=C([NH+](C)C)C=C1))C=C2)","CN(C)C1C=CC(/C=C/C2C=C[N+](O)=CC=2)=CC=1","InChI=1S/C15H17N2O/c1-16(2)15-7-5-13(6-8-15)3-4-14-9-11-17(18)12-10-14/h3-12,18H,1-2H3/q+1","XTBMQKIWSTZEGG-UHFFFAOYSA-N","?","24.85","spectrophotometric","b2/apparent","O-H","acidic",1.05
"15418","O=[N+]([O-])C=1(C=2(C(C(O)=C(C=1)C[NH+](CC)CC)=CC=CC=2))","CCN(CC1C=C(C2=CC=CC=C2C=1O)[N+]([O-])=O)CC","InChI=1S/C15H18N2O3/c1-3-16(4-2)10-11-9-14(17(19)20)12-7-5-6-8-13(12)15(11)18/h5-9,18H,3-4,10H2,1-2H3","RVMDQSIRTSDBRH-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","acidic",2.82
"16364","O=C(OC1(OC(C(=O)O)C(O)C(C1O)O))C2(=CC(OC)=C(OC)C=C2)","COC1C=CC(=CC=1OC)C(=O)OC1OC(C(O)C(O)C1O)=C(O)O","InChI=1S/C15H18O10/c1-22-7-4-3-6(5-8(7)23-2)14(21)25-15-11(18)9(16)10(17)12(24-15)13(19)20/h3-5,9-11,15-20H,1-2H3","VVGDIYBHXAEYRF-UHFFFAOYSA-N","?","22","potentiometric","a/apparent","?","acidic",3.47
"15964","[Br]C1(=C(OC)C(=C(O)C(=C1)[Br])C(=O)NCC2([NH+](CCC2)CC))","CCN1CCCC1CNC(=O)C1C(O)=C(Br)C=C(Br)C=1OC","InChI=1S/C15H20Br2N2O3/c1-3-19-6-4-5-9(19)8-18-15(21)12-13(20)10(16)7-11(17)14(12)22-2/h7,9,20H,3-6,8H2,1-2H3,(H,18,21)","JNFBCMWINGLNPB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",5.88
"15962","ClC1(=C(OC)C(=C(O)C(=C1)Cl)C(=O)NCC2([NH+](CCC2)CC))","CCN1CCCC1CNC(=O)C1C(O)=C(Cl)C=C(Cl)C=1OC","InChI=1S/C15H20Cl2N2O3/c1-3-19-6-4-5-9(19)8-18-15(21)12-13(20)10(16)7-11(17)14(12)22-2/h7,9,20H,3-6,8H2,1-2H3,(H,18,21)","WAOQONBSWFLFPE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",5.75
"16483","ClC1(=C(O)C(=C(OC)C=C1)C(=O)NCC2([NH+](CCC2)CC))","CCN1CCCC1CNC(=O)C1=C(O)C(Cl)=CC=C1OC","InChI=1S/C15H21ClN2O3/c1-3-18-8-4-5-10(18)9-17-15(20)13-12(21-2)7-6-11(16)14(13)19/h6-7,10,19H,3-5,8-9H2,1-2H3,(H,17,20)","GNUARZZEUPYJBU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",7.07
"15359","O=C(OC3(=CC1(=C(N(C)C2(C1(CC[NH+]2C)C))C=C3)))NC","CN1CCC2(C)C1N(C)C1=CC=C(C=C21)OC(=O)NC","InChI=1S/C15H21N3O2/c1-15-7-8-17(3)13(15)18(4)12-6-5-10(9-11(12)15)20-14(19)16-2/h5-6,9,13H,7-8H2,1-4H3,(H,16,19)","PIJVFDBKTWXHHD-UHFFFAOYSA-N","?","15",,"b1/apparent","?","acidic",6.12
"16854","O=[N+]([O-])C1(=C(O)C(=C(OC)C=C1)C(=O)NCC2([NH+](CCC2)CC))","CCN1CCCC1CNC(=O)C1=C(O)C(=CC=C1OC)[N+]([O-])=O","InChI=1S/C15H21N3O5/c1-3-17-8-4-5-10(17)9-16-15(20)13-12(23-2)7-6-11(14(13)19)18(21)22/h6-7,10,19H,3-5,8-9H2,1-2H3,(H,16,20)","CQEIHZMCJGGOEX-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",5.75
"16756","O=C1(C(=C(O)C(C1CC=C(C)C)O)C(=O)CC(C)C)","CC(C)=CCC1C(O)C(O)=C(C(O)=CC(C)C)C=1O","InChI=1S/C15H22O4/c1-8(2)5-6-10-13(17)12(15(19)14(10)18)11(16)7-9(3)4/h5,7,9,14,16-19H,6H2,1-4H3","SVGFBMIDSRPTCM-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",2.35
"15420","O=C2(C(C(O)CC1(CC(=O)NC(C1)=O))CC(C)CC2C)","CC1CC(C)CC(C(O)CC2CC(O)=NC(O)=C2)C=1O","InChI=1S/C15H23NO4/c1-8-3-9(2)15(20)11(4-8)12(17)5-10-6-13(18)16-14(19)7-10/h6,8,10-12,17-18,20H,3-5,7H2,1-2H3,(H,16,19)","QSLGPYVKRPLQAB-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",11.2
"14839","OC1(=C(C=C(C)C=C1C(C)(C)C)C(C)(C)C)","CC1C=C(C(O)=C(C=1)C(C)(C)C)C(C)(C)C","InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3","NLZUEZXRPGMBCV-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","OH","acidic",12.55
"15635","O=C(O)CC[NH2+]CCCCCCCCCCCC","CCCCCCCCCCCCNCC=C(O)O","InChI=1S/C15H31NO2/c1-2-3-4-5-6-7-8-9-10-11-13-16-14-12-15(17)18/h12,16-18H,2-11,13-14H2,1H3","PQQNLDVXHLXASC-UHFFFAOYSA-N","?","30","potentiometric","a1/apparent","?","acidic",3.55
"15921","S1(C(=NC2(=C1C=CC=C2))N=NC=4(C=3(C(=NC=CC=3)C(O)=CC=4)))","OC1=CC=C(N=NC2=NC3C=CC=CC=3S2)C2=CC=CN=C21","InChI=1S/C16H10N4OS/c21-13-8-7-11(10-4-3-9-17-15(10)13)19-20-16-18-12-5-1-2-6-14(12)22-16/h1-9,21H","UOFDZBFOEPUHAT-UHFFFAOYSA-N","?","22",,"a1/apparent","OH","acidic",7.2
"16689","O=C1(C(O)=C(C(=O)C2(=C1C=CC=C2))C3(=CC=CC=C3))","OC1=C(C2C=CC=CC=2)C(=O)C2C=CC=CC=2C1=O","InChI=1S/C16H10O3/c17-14-11-8-4-5-9-12(11)15(18)16(19)13(14)10-6-2-1-3-7-10/h1-9,19H","KUKDVSFMDRAXML-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",4.35
"16291","OC3(=CC2(=C(C1(=CC=CC=C1))C=CC=C2C=C3))","OC1=CC2=C(C=CC=C2C=C1)C1C=CC=CC=1","InChI=1S/C16H12O/c17-14-10-9-13-7-4-8-15(16(13)11-14)12-5-2-1-3-6-12/h1-11,17H","CCSHLQBRNAHTIE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",9.38
"15500","O=C2(C1(=C(C=CC=C1)C(C2CC3(=CC=CC=C3))=O))","OC1=C(CC2C=CC=CC=2)C(=O)C2C=CC=CC=21","InChI=1S/C16H12O2/c17-15-12-8-4-5-9-13(12)16(18)14(15)10-11-6-2-1-3-7-11/h1-9,17H,10H2","UELMZQBBCUKZLK-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",5.9
"15501","OC=2(C(C1(=C(O)C=CC=C1))=CC3(=CC=CC=C3(C=2)))","OC1C=CC=CC=1C1=CC2=CC=CC=C2C=C1O","InChI=1S/C16H12O2/c17-15-8-4-3-7-13(15)14-9-11-5-1-2-6-12(11)10-16(14)18/h1-10,17-18H","LGKQEBNUBJCFND-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",7.55
"15369","OC(C1(=CN=CC=C1))(C2(=CC=NC=C2))C3(=CC=NC=C3)","OC(C1=CN=CC=C1)(C1C=CN=CC=1)C1C=CN=CC=1","InChI=1S/C16H13N3O/c20-16(13-3-8-17-9-4-13,14-5-10-18-11-6-14)15-2-1-7-19-12-15/h1-12,20H","SRXLJFCDTHMAFC-UHFFFAOYSA-N","?","20",,"a/apparent","?","acidic",11.9
"15367","OC(C1(=NC=CC=C1))(C2(=CC=NC=C2))C3(=CC=NC=C3)","OC(C1C=CC=CN=1)(C1C=CN=CC=1)C1C=CN=CC=1","InChI=1S/C16H13N3O/c20-16(13-4-9-17-10-5-13,14-6-11-18-12-7-14)15-3-1-2-8-19-15/h1-12,20H","AOVUVHQZBJTFLQ-UHFFFAOYSA-N","?","20",,"a/apparent","?","acidic",12.44
"15368","OC(C1(=NC=CC=C1))(C2(=NC=CC=C2))C3(=CC=NC=C3)","OC(C1C=CC=CN=1)(C1C=CC=CN=1)C1C=CN=CC=1","InChI=1S/C16H13N3O/c20-16(13-7-11-17-12-8-13,14-5-1-3-9-18-14)15-6-2-4-10-19-15/h1-12,20H","NMAYTFQFBHFEFS-UHFFFAOYSA-N","?","20",,"a/apparent","?","acidic",13.13
"16731","O1(C(=NC(=C1O)CC2(=CC=CC=C2))C3(=CC=CC=C3))","OC1OC(=NC=1CC1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C16H13NO2/c18-16-14(11-12-7-3-1-4-8-12)17-15(19-16)13-9-5-2-6-10-13/h1-10,18H,11H2","FCIVAYYGHJIQME-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",8.72
"16714","OC=1(N(N=C(C=1C2(=CC=CC=C2))C)C3(=CC=CC=C3))","CC1=NN(C(O)=C1C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C16H14N2O/c1-12-15(13-8-4-2-5-9-13)16(19)18(17-12)14-10-6-3-7-11-14/h2-11,19H,1H3","FHTQNZVFYHIKPF-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","acidic",11.9
"16715","OC=1(N(N=C(C=1C)C2(=CC=CC=C2))C3(=CC=CC=C3))","CC1=C(O)N(N=C1C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C16H14N2O/c1-12-15(13-8-4-2-5-9-13)17-18(16(12)19)14-10-6-3-7-11-14/h2-11,19H,1H3","YTVHOWSQKWNZMC-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",7.8
"15303","S=C2(NC(SCC1(=CC=CC=C1))=C(N2)C3(=CC=CC=C3))","S=C1NC(SCC2C=CC=CC=2)C(=N1)C1C=CC=CC=1","InChI=1S/C16H14N2S2/c19-16-17-14(13-9-5-2-6-10-13)15(18-16)20-11-12-7-3-1-4-8-12/h1-10,15H,11H2,(H,18,19)","ROJARFQBGQQPCI-UHFFFAOYSA-N","?","25","spectrophotometric","a2/apparent","?","acidic",9.55
"16576","O=C(C1(=CC(=CC=C1)C(C(=O)O)C))C2(=CC=CC=C2)","CC(C1C=C(C=CC=1)C(=O)C1C=CC=CC=1)=C(O)O","InChI=1S/C16H14O3/c1-11(16(18)19)13-8-5-9-14(10-13)15(17)12-6-3-2-4-7-12/h2-10,18-19H,1H3","KKINPCMIELWESU-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","COOH","acidic",4.2
"16575","O=C(O)CCC(=O)C2(=CC=C(C1(=CC=CC=C1))C=C2)","OC(O)=CCC(=O)C1C=CC(=CC=1)C1C=CC=CC=1","InChI=1S/C16H14O3/c17-15(10-11-16(18)19)14-8-6-13(7-9-14)12-4-2-1-3-5-12/h1-9,11,18-19H,10H2","XWAMMGBQMKGHJQ-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",4.46
"16928","S(=O)(=O)(NC2(=CC=C(C=1(SC=C(N=1)C))C=C2))C3(=CC=C(N)C=C3)","CC1=CSC(=N1)C1C=CC(=CC=1)NS(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C16H15N3O2S2/c1-11-10-22-16(18-11)12-2-6-14(7-3-12)19-23(20,21)15-8-4-13(17)5-9-15/h2-10,19H,17H2,1H3","XXTNDWWTQVVHAF-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",8.5
"16929","S(=O)(=O)(NC2(=CC(C=1(SC=C(N=1)C))=CC=C2))C3(=CC=C(N)C=C3)","CC1=CSC(=N1)C1C=C(C=CC=1)NS(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C16H15N3O2S2/c1-11-10-22-16(18-11)12-3-2-4-14(9-12)19-23(20,21)15-7-5-13(17)6-8-15/h2-10,19H,17H2,1H3","UFXQFDXUBOOKLF-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",9.2
"15469","O=C(O)C3(C=C2(C4(=C1(C(NC=C1CC2[NH+](C3)C)=CC=C4))))","CN1CC(C=C2C1CC1=CNC3=CC=CC2=C31)=C(O)O","InChI=1S/C16H16N2O2/c1-18-8-10(16(19)20)5-12-11-3-2-4-13-15(11)9(7-17-13)6-14(12)18/h2-5,7,14,17,19-20H,6,8H2,1H3","NWDLLIYZNSKCHR-UHFFFAOYSA-N","?, ?","23","mean from 3","a1/apparent","?, ?","acidic",3.2649999999999997
"16574","O=C(O)CC(C1(=CC(=C(O)C=C1)C))C2(=CC=CC=C2)","CC1C=C(C=CC=1O)C(C=C(O)O)C1C=CC=CC=1","InChI=1S/C16H16O3/c1-11-9-13(7-8-15(11)17)14(10-16(18)19)12-5-3-2-4-6-12/h2-10,14,17-19H,1H3","NBMCGROFHVGMPS-UHFFFAOYSA-N","?","25",,"a/apparent","?","acidic",4.67
"16633","O=C2(C(=CC(=NC1(=CC=C(O)C=C1))C(=C2)C)C(C)C)","CC1=CC(=O)C(=CC1=NC1C=CC(O)=CC=1)C(C)C","InChI=1S/C16H17NO2/c1-10(2)14-9-15(11(3)8-16(14)19)17-12-4-6-13(18)7-5-12/h4-10,18H,1-3H3","MJRKOVPFNLKFIR-UHFFFAOYSA-N","?","30",,"apparent","?","acidic",8.8
"16631","O=C2(C(=CC(=NC1(=CC=C(O)C=C1))C(=C2)C(C)C)C)","CC1=CC(=NC2C=CC(O)=CC=2)C(=CC1=O)C(C)C","InChI=1S/C16H17NO2/c1-10(2)14-9-16(19)11(3)8-15(14)17-12-4-6-13(18)7-5-12/h4-10,18H,1-3H3","GBSRCUILWNKIJB-UHFFFAOYSA-N","?","30",,"apparent","?","acidic",8.85
"16423","O=C(O)C1(C[NH+](C2(CC4(=CNC=3(C4(=C(C2(C1)(O))C=CC=3)))))C)","CN1CC(CC2(O)C1CC1=CNC3=CC=CC2=C13)=C(O)O","InChI=1S/C16H18N2O3/c1-18-8-10(15(19)20)6-16(21)11-3-2-4-12-14(11)9(7-17-12)5-13(16)18/h2-4,7,13,17,19-21H,5-6,8H2,1H3","PIFCDXONLFOGQZ-UHFFFAOYSA-N","?, ?, ?","22","potentiometric","a1/apparent","?, ?, ?","acidic",3.393333333333333
"16897","S1(C(C(C(=O)O)N3(C1C(NC(=O)CC2(=CC=CC=C2))C3=O))(C)C)","CC1(C)SC2C(=NC(O)=CC3C=CC=CC=3)C(O)N2C1=C(O)O","InChI=1S/C16H18N2O4S/c1-16(2)12(15(21)22)18-13(20)11(14(18)23-16)17-10(19)8-9-6-4-3-5-7-9/h3-8,13-14,19-22H,1-2H3","LTAJHFZLYAAGBA-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",2.76
"16822","O=C1(N(C(=O)C(CC)(CC)C(N1)=O)C(=O)C2(=C(OC)C=CC=C2))","COC1C=CC=CC=1C(=O)N1C(=O)NC(=O)C(CC)(CC)C1=O","InChI=1S/C16H18N2O5/c1-4-16(5-2)13(20)17-15(22)18(14(16)21)12(19)10-8-6-7-9-11(10)23-3/h6-9H,4-5H2,1-3H3,(H,17,20,22)","PXTCCSJHKVIKPQ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","acidic",6.54
"16557","O=C(N1(CCCCC1))C3(=C(N2(N=C(O)C=C2C))C=CC=C3)","CC1=CC(O)=NN1C1C=CC=CC=1C(=O)N1CCCCC1","InChI=1S/C16H19N3O2/c1-12-11-15(20)17-19(12)14-8-4-3-7-13(14)16(21)18-9-5-2-6-10-18/h3-4,7-8,11H,2,5-6,9-10H2,1H3,(H,17,20)","HELBBOXAZXBHEO-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","acidic",12.4
"16634","OC2(=C(C=C(NC1(=CC=C(O)C=C1))C(=C2)C)C(C)C)","CC1=CC(O)=C(C=C1NC1=CC=C(O)C=C1)C(C)C","InChI=1S/C16H19NO2/c1-10(2)14-9-15(11(3)8-16(14)19)17-12-4-6-13(18)7-5-12/h4-10,17-19H,1-3H3","LFVYAISYXCDBNS-UHFFFAOYSA-N","?, ?","30",,"apparent","?, ?","acidic",10.335
"16632","OC2(=C(C=C(NC1(=CC=C(O)C=C1))C(=C2)C(C)C)C)","CC1C=C(NC2=CC=C(O)C=C2)C(=CC=1O)C(C)C","InChI=1S/C16H19NO2/c1-10(2)14-9-16(19)11(3)8-15(14)17-12-4-6-13(18)7-5-12/h4-10,17-19H,1-3H3","BVTQBMGUNNCXGV-UHFFFAOYSA-N","?, ?","30",,"apparent","?, ?","acidic",10.295
"16713","OC=1(N(N=C(C=1C2(CCCCC2))C)C3(=CC=CC=C3))","CC1=NN(C(O)=C1C1CCCCC1)C1C=CC=CC=1","InChI=1S/C16H20N2O/c1-12-15(13-8-4-2-5-9-13)16(19)18(17-12)14-10-6-3-7-11-14/h3,6-7,10-11,13,19H,2,4-5,8-9H2,1H3","ZLFSAIFBHDXMFU-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","acidic",11.6
"15954","O=C1(N(C(C(=O)O)C(C)C)CC1NC(=O)CC2(=CC=CC=C2))","CC(C)C(=C(O)O)N1CC(/N=C(/O)\CC2C=CC=CC=2)=C1O","InChI=1S/C16H20N2O4/c1-10(2)14(16(21)22)18-9-12(15(18)20)17-13(19)8-11-6-4-3-5-7-11/h3-7,10,20-22H,8-9H2,1-2H3,(H,17,19)","KWUKIAJUFFRPKV-UHFFFAOYSA-N","?","23","potentiometric","a/apparent","?","acidic",3.48
"15857","O=C3(N2(N(C1(=C(C=CC(=C1)C)N=C2N(C)C))C(=C3CCC)O))","CN(C)C1=NC2C=CC(C)=CC=2N2C(O)=C(CCC)C(=O)N21","InChI=1S/C16H20N4O2/c1-5-6-11-14(21)19-13-9-10(2)7-8-12(13)17-16(18(3)4)20(19)15(11)22/h7-9,21H,5-6H2,1-4H3","FWWRYFMLRVWIJF-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","acidic",6.55
"16573","O=C(O)C(C2(=CC=C(C1(CCCCC1))C=C2))C(O)C","CC(O)C(C1=CC=C(C=C1)C1CCCCC1)=C(O)O","InChI=1S/C16H22O3/c1-11(17)15(16(18)19)14-9-7-13(8-10-14)12-5-3-2-4-6-12/h7-12,17-19H,2-6H2,1H3","CFRKGKQZGDUDLA-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","acidic",4.21
"15588","ClC=CC1(=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)","CC(C)(C)C1=CC(C=CCl)=CC(=C1O)C(C)(C)C","InChI=1S/C16H23ClO/c1-15(2,3)12-9-11(7-8-17)10-13(14(12)18)16(4,5)6/h7-10,18H,1-6H3","PAJURZTYRDFEOU-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","H","acidic",11.82
"15982","S(=O)(=O)(NCC[NH+](C)C)C=2(C=1(C(=C(N(C)C)C=CC=1)C=CC=2))","CN(C)CCNS(=O)(=O)C1=CC=CC2C1=CC=CC=2N(C)C","InChI=1S/C16H23N3O2S/c1-18(2)12-11-17-22(20,21)16-10-6-7-13-14(16)8-5-9-15(13)19(3)4/h5-10,17H,11-12H2,1-4H3","NPYRWTUWELBQJS-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","acidic",8.33
"16820","S1(C(C(C(=O)O)N2(C1C(NC(=O)CCCCCCC)C2=O))(C)C)","CCCCCCC=C(O)N=C1C2SC(C)(C)C(=C(O)O)N2C1O","InChI=1S/C16H26N2O4S/c1-4-5-6-7-8-9-10(19)17-11-13(20)18-12(15(21)22)16(2,3)23-14(11)18/h9,13-14,19-22H,4-8H2,1-3H3","MPZGLTKZNXIOKP-UHFFFAOYSA-N","?","23","potentiometric","a/apparent","?","acidic",2.66
"16772","OC1(=C(C=C(C(C)(C)C)C=C1C[NH+](C)C)C[NH+](C)C)","CC(C)(C)C1=CC(CN(C)C)=C(O)C(CN(C)C)=C1","InChI=1S/C16H28N2O/c1-16(2,3)14-8-12(10-17(4)5)15(19)13(9-14)11-18(6)7/h8-9,19H,10-11H2,1-7H3","HFYDSFHQXIJOCT-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",6.3
"16449","OC1(=C(C=CC=C1)C2(NCCNCCCNCCNCC2))","OC1C=CC=CC=1C1CCNCCNCCCNCCN1","InChI=1S/C16H28N4O/c21-16-5-2-1-4-14(16)15-6-9-19-11-10-17-7-3-8-18-12-13-20-15/h1-2,4-5,15,17-21H,3,6-13H2","XRLCYXDLQRKCQT-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",10.84
