"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"14958","N=3(C2(=C1(N=CC=CC1=CC=C2C(CC)=CC=3)))","CCC1=CC=NC2=C3N=CC=CC3=CC=C21","InChI=1S/C14H12N2/c1-2-10-7-9-16-14-12(10)6-5-11-4-3-8-15-13(11)14/h3-9H,2H2,1H3","PHYSLYYJFCGNNQ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",5.44
"14952","N=3(C2(=C1(N=CC=C(C1=CC=C2C(C)=CC=3)C)))","CC1=CC=NC2=C3N=CC=C(C)C3=CC=C12","InChI=1S/C14H12N2/c1-9-5-7-15-13-11(9)3-4-12-10(2)6-8-16-14(12)13/h3-8H,1-2H3","JIVLDFFWTQYGSR-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",5.94
"14960","N1(=C(N)C=C(C)C=2(C1=CC=C3(C=2C=CC=C3)))","CC1=CC(N)=NC2=CC=C3C=CC=CC3=C21","InChI=1S/C14H12N2/c1-9-8-13(15)16-12-7-6-10-4-2-3-5-11(10)14(9)12/h2-8H,1H3,(H2,15,16)","MJLVHTAIORJJEH-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",7.14
"15525","O(C=1(C=3(C(N=CC=1)=C2(N=CC=C(C2=CC=3)OC))))C","COC1=CC=NC2=C3N=CC=C(OC)C3=CC=C12","InChI=1S/C14H12N2O2/c1-17-11-5-7-15-13-9(11)3-4-10-12(18-2)6-8-16-14(10)13/h3-8H,1-2H3","ZPGVCQYKXIQWTP-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",6.45
"16724","O=C([O-])C3(=CC1(=C(OC(=C1C)CN2(C=NC=C2))C=C3))","CC1=C(CN2C=NC=C2)OC2=CC=C(C=C21)C(O)=O","InChI=1S/C14H12N2O3/c1-9-11-6-10(14(17)18)2-3-12(11)19-13(9)7-16-5-4-15-8-16/h2-6,8H,7H2,1H3,(H,17,18)","XQVYIQZBDOGEHG-UHFFFAOYSA-N","?","25",,"a1/apparent","NH","basic",6.08
"17187","NC3(=C(C=2(C1(=C(C=CC=C1)CC=2C=C3)))C)","CC1=C(N)C=CC2CC3C=CC=CC=3C=21","InChI=1S/C14H13N/c1-9-13(15)7-6-11-8-10-4-2-3-5-12(10)14(9)11/h2-7H,8,15H2,1H3","QJLODAMETRALGB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","ArNH2","basic",4.83
"16753","O(C1(=C(C(OC)=CC=C1)C2(=NC=3(N=CC=CC=3(N2)))))C","COC1C=CC=C(OC)C=1C1NC2C=CC=NC=2N=1","InChI=1S/C14H13N3O2/c1-18-10-6-3-7-11(19-2)12(10)14-16-9-5-4-8-15-13(9)17-14/h3-8H,1-2H3,(H,15,16,17)","HHVNFBCKFHEQLH-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",4.85
"15361","S(=O)(C3(=CC(OC)=C(C1(=NC=2(N=CC=CC=2(N1))))C=C3))C","CS(=O)C1=CC(OC)=C(C=C1)C1NC2C=CC=NC=2N=1","InChI=1S/C14H13N3O2S/c1-19-12-8-9(20(2)18)5-6-10(12)13-16-11-4-3-7-15-14(11)17-13/h3-8H,1-2H3,(H,15,16,17)","XMFCOYRWYYXZMY-UHFFFAOYSA-N","?, ?","25","mean from 3","a1/apparent","?, ?","basic",3.9000000000000004
"15892","S(=O)(=O)(OC3(=CC(OC)=C(C=1(N=C2(N=CC=CN2(C=1))))C=C3))C","COC1C=C(C=CC=1C1=CN2C=CC=NC2=N1)OS(C)(=O)=O","InChI=1S/C14H13N3O4S/c1-20-13-8-10(21-22(2,18)19)4-5-11(13)12-9-17-7-3-6-15-14(17)16-12/h3-9H,1-2H3","RWZQTVFMAPBWPF-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",3.95
"16149","O(C2(=C(C(=N)C1(=CC=CC=C1))C=CC(=C2)O))C","COC1C=C(O)C=CC=1C(=N)C1C=CC=CC=1","InChI=1S/C14H13NO2/c1-17-13-9-11(16)7-8-12(13)14(15)10-5-3-2-4-6-10/h2-9,15-16H,1H3","HZZNIYJGFMGFRC-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",5.99
"14961","N1(=C(NCC1)CC=2(C=3(C(C=CC=2)=CC=CC=3)))","C(C1NCCN=1)C1=CC=CC2=CC=CC=C12","InChI=1S/C14H14N2/c1-2-7-13-11(4-1)5-3-6-12(13)10-14-15-8-9-16-14/h1-7H,8-10H2,(H,15,16)","CNIIGCLFLJGOGP-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",10.35
"16530","S(=O)(C3(=CC(OC)=C(C1(=NC=2(N=CC(=CC=2(N1))N)))C=C3))C","CS(=O)C1=CC(OC)=C(C=C1)C1NC2C=C(N)C=NC=2N=1","InChI=1S/C14H14N4O2S/c1-20-12-6-9(21(2)19)3-4-10(12)13-17-11-5-8(15)7-16-14(11)18-13/h3-7H,15H2,1-2H3,(H,16,17,18)","VDFNDGBUMJWCPT-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",3.9
"15981","S(=O)(=O)([O-])C2(=CC(C(=O)C=C(N1(C=NC=C1))[NH2+]CC)=CC=C2)","CCN=C(CC(=O)C1C=C(C=CC=1)S(O)(=O)=O)N1C=NC=C1","InChI=1S/C14H15N3O4S/c1-2-16-14(17-7-6-15-10-17)9-13(18)11-4-3-5-12(8-11)22(19,20)21/h3-8,10H,2,9H2,1H3,(H,19,20,21)","HLKGZYLQJPJXIF-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",4.5
"15047","P(=O)(C1(=CC=CC=C1))(CC2(=CC=CC=C2))C","CP(=O)(CC1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C14H15OP/c1-16(15,14-10-6-3-7-11-14)12-13-8-4-2-5-9-13/h2-11H,12H2,1H3","SOJGLPAFJIPVLI-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",-1.82
"15071","NC2(=C(C=C(C1(=CC(=C(N)C=C1)C))C=C2)C)","CC1C=C(C=CC=1N)C1=CC(C)=C(N)C=C1","InChI=1S/C14H16N2/c1-9-7-11(3-5-13(9)15)12-4-6-14(16)10(2)8-12/h3-8H,15-16H2,1-2H3","NUIURNJTPRWVAP-UHFFFAOYSA-N","?, ?","25","mean from 2","b1/apparent","?, ?","basic",4.01
"16115","O=C1(N(N(C)C(=C1C(C)C)C)C2(=CC=CC=C2))","CN1C(C)=C(C(C)C)C(=O)N1C1C=CC=CC=1","InChI=1S/C14H18N2O/c1-10(2)13-11(3)15(4)16(14(13)17)12-8-6-5-7-9-12/h5-10H,1-4H3","PXWLVJLKJGVOKE-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",2.4
"15380","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCC[NH+](C)C)C=CC=2))","CN(C)CCCNC1C=CN=C2C=CC=C(C=12)[N+]([O-])=O","InChI=1S/C14H18N4O2/c1-17(2)10-4-8-15-12-7-9-16-11-5-3-6-13(14(11)12)18(19)20/h3,5-7,9H,4,8,10H2,1-2H3,(H,15,16)","OYBQBXGOFWWPTH-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.39
"15378","O=[N+]([O-])C2(=C(NCCC[NH+](C)C)C=1(C(=CC=CC=1)N=C2))","CN(C)CCCNC1C(=CN=C2C=CC=CC2=1)[N+]([O-])=O","InChI=1S/C14H18N4O2/c1-17(2)9-5-8-15-14-11-6-3-4-7-12(11)16-10-13(14)18(19)20/h3-4,6-7,10H,5,8-9H2,1-2H3,(H,15,16)","WFSPOGPANMWXTP-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",4.43
"15139","O=C(C1(=CC=CC=C1))CCN2(CCCCC2)","OC(=CCN1CCCCC1)C1C=CC=CC=1","InChI=1S/C14H19NO/c16-14(13-7-3-1-4-8-13)9-12-15-10-5-2-6-11-15/h1,3-4,7-9,16H,2,5-6,10-12H2","IUOHFXJMCGTBPI-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","NH(1+)","basic",9.23
"15761","O=C(C1(=CC(OC)=CC=C1))CCN2(CCOCC2)","COC1=CC=CC(=C1)C(O)=CCN1CCOCC1","InChI=1S/C14H19NO3/c1-17-13-4-2-3-12(11-13)14(16)5-6-15-7-9-18-10-8-15/h2-5,11,16H,6-10H2,1H3","XKLKIPRKOQOJLZ-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",7.1
"15527","O3(CCN(C2(=CC=C(N1(CCOCC1))C=C2))CC3)","C1COCCN1C1C=CC(=CC=1)N1CCOCC1","InChI=1S/C14H20N2O2/c1-2-14(16-7-11-18-12-8-16)4-3-13(1)15-5-9-17-10-6-15/h1-4H,5-12H2","OBUZMRRVPUXPPZ-UHFFFAOYSA-N","?","25",,"a1/apparent","N-H","basic",4.2
"16260","O=C([O-])CCCCCCCC1(=NC(=CC=C1)C)","CC1C=CC=C(CCCCCCC=C(O)O)N=1","InChI=1S/C14H21NO2/c1-12-8-7-10-13(15-12)9-5-3-2-4-6-11-14(16)17/h7-8,10-11,16-17H,2-6,9H2,1H3","PXAYUJFOIUUUHA-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",7.0
"16235","O=C(NC1(=CC(=CC(=C1)C)C))CN(CC)CC","CC1=CC(=CC(C)=C1)/N=C(/O)\CN(CC)CC","InChI=1S/C14H22N2O/c1-5-16(6-2)10-14(17)15-13-8-11(3)7-12(4)9-13/h7-9H,5-6,10H2,1-4H3,(H,15,17)","JEGVQGHWBTYVRY-UHFFFAOYSA-N","?",,,"a/thermodynamic","?","basic",8.01
"15595","O=[N+]([O-])C1(=C(C=C(N)C=C1C(C)(C)C)C(C)(C)C)","CC(C)(C)C1=CC(N)=CC(=C1[N+]([O-])=O)C(C)(C)C","InChI=1S/C14H22N2O2/c1-13(2,3)10-7-9(15)8-11(14(4,5)6)12(10)16(17)18/h7-8H,15H2,1-6H3","MMWKKMHFSBKVKR-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",2.93
"14663","N(CC1(=CC=C(C)C=C1))CCCCCC","CC1C=CC(CNCCCCCC)=CC=1","InChI=1S/C14H23N/c1-3-4-5-6-11-15-12-14-9-7-13(2)8-10-14/h7-10,15H,3-6,11-12H2,1-2H3","LZHZILOCUSXRDL-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","amino","basic",10.17
"16258","O(CCN(C1(=CC=CC=C1))CCOCC)CC","CCOCCN(CCOCC)C1C=CC=CC=1","InChI=1S/C14H23NO2/c1-3-16-12-10-15(11-13-17-4-2)14-8-6-5-7-9-14/h5-9H,3-4,10-13H2,1-2H3","SLYUZDDMJZZSST-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",4.1
"16176","[Si](OC2(CN(CC1(=CC=C(C)C=C1))C2))(C)(C)C","CC1C=CC(CN2CC(C2)O[Si](C)(C)C)=CC=1","InChI=1S/C14H23NOSi/c1-12-5-7-13(8-6-12)9-15-10-14(11-15)16-17(2,3)4/h5-8,14H,9-11H2,1-4H3","IFCPRUYVLJIPNK-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",8.24
"15624","O=C([O-])CCCCCCCC1(NC(C(O)CC1)C)","CC1NC(CCC1O)CCCCCCC=C(O)O","InChI=1S/C14H27NO3/c1-11-13(16)10-9-12(15-11)7-5-3-2-4-6-8-14(17)18/h8,11-13,15-18H,2-7,9-10H2,1H3","UADNCFFOMXVUEC-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","NH2+","basic",10.4
"14600","NCCCCCCCCCCCCCC","CCCCCCCCCCCCCCN","InChI=1S/C14H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h2-15H2,1H3","PLZVEHJLHYMBBY-UHFFFAOYSA-N","?","25","conductometric","b/apparent","?","basic",10.62
"15188","N(C(C)(C)C)CCCCCCNC(C)(C)C","CC(C)(C)NCCCCCCNC(C)(C)C","InChI=1S/C14H32N2/c1-13(2,3)15-11-9-7-8-10-12-16-14(4,5)6/h15-16H,7-12H2,1-6H3","UUDNGNIYVJLSBP-UHFFFAOYSA-N","?",,"mean from 2","b1/apparent","?","basic",11.01
"16322","O=C([O-])C=1(C=3(C(N=C2(C=1C=CC=C2))=CC=CC=3))","OC(=O)C1C2=CC=CC=C2N=C2C=CC=CC2=1","InChI=1S/C14H9NO2/c16-14(17)13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,(H,16,17)","IYRYQBAAHMBIFT-UHFFFAOYSA-N","?","20","spectrophotometric","a2/apparent","?","basic",5.0
"15560","ClC3(=CC=C(C=2(OC(C1(=CC=CC=C1))=NC=2))C=C3)","ClC1C=CC(=CC=1)C1=CN=C(O1)C1C=CC=CC=1","InChI=1S/C15H10ClNO/c16-13-8-6-11(7-9-13)14-10-17-15(18-14)12-4-2-1-3-5-12/h1-10H","WSIOZFWOUNEWBI-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.7
"16484","N#CC(=NNC2(=CC=C(N=NC1(=CC=CC=C1))C=C2))C#N","N#CC(C#N)N=NC1C=CC(=CC=1)N=NC1C=CC=CC=1","InChI=1S/C15H10N6/c16-10-15(11-17)21-20-14-8-6-13(7-9-14)19-18-12-4-2-1-3-5-12/h1-9,15H","NCDCTVOPSIPZCZ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",-0.87
"16325","O1(C(=NC=C1C2(=CC=CC=C2))C3(=CC=CC=C3))","C1N=C(OC=1C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C15H11NO/c1-3-7-12(8-4-1)14-11-16-15(17-14)13-9-5-2-6-10-13/h1-11H","CNRNYORZJGVOSY-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.84
"15541","O=C(NC3(=CC=1(C(=NC2(=CC=CC=C2(C=1)))C=C3)))C","C/C(/O)=N\C1=CC2=CC3C=CC=CC=3N=C2C=C1","InChI=1S/C15H12N2O/c1-10(18)16-13-6-7-15-12(9-13)8-11-4-2-3-5-14(11)17-15/h2-9H,1H3,(H,16,18)","QMRJLXOCWJOZLU-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",4.7
"15546","O1(C(=NN=C1C2(=CC=CC=C2))C3(=CC=C(C)C=C3))","CC1C=CC(=CC=1)C1=NN=C(O1)C1C=CC=CC=1","InChI=1S/C15H12N2O/c1-11-7-9-13(10-8-11)15-17-16-14(18-15)12-5-3-2-4-6-12/h2-10H,1H3","UHQIKTAVLMIABA-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","H+","basic",1.81
"16561","O=[N+]([O-])C3(=CC2(=NC=1(C(=CC(OCC)=CC=1)C(=C2C=C3)N)))","CCOC1C=C2C(N)=C3C=CC(=CC3=NC2=CC=1)[N+]([O-])=O","InChI=1S/C15H13N3O3/c1-2-21-10-4-6-13-12(8-10)15(16)11-5-3-9(18(19)20)7-14(11)17-13/h3-8H,2H2,1H3,(H2,16,17)","NDKYICANXPTKKC-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",7.5
"16303","N=3(C2(=C1(N=CC(C)=CC1=CC(=C2C=C(C=3)C)C)))","CC1=CC2C(N=C1)=C1N=CC(C)=CC1=CC=2C","InChI=1S/C15H14N2/c1-9-4-12-6-11(3)13-5-10(2)8-17-15(13)14(12)16-7-9/h4-8H,1-3H3","LJNNSJLJMKNZKU-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",5.27
"16299","N=3(C2(=C1(N=CC=CC1=C(C)C=C2C(C)=C(C=3)C)))","CC1C=NC2=C3N=CC=CC3=C(C)C=C2C=1C","InChI=1S/C15H14N2/c1-9-7-13-11(3)10(2)8-17-15(13)14-12(9)5-4-6-16-14/h4-8H,1-3H3","OFBBRTYNWNPWFH-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",5.93
"15046","O=C2(C(=CC(=C1(C=CC=CC=C1))C=C2C)C)","CC1=CC(C=C(C)C1=O)=C1C=CC=CC=C1","InChI=1S/C15H14O/c1-11-9-14(10-12(2)15(11)16)13-7-5-3-4-6-8-13/h3-10H,1-2H3","DFIQHLQGVGHVFV-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.26
"15116","N=C(C1(=C(C=CC(=C1)C)C))C2(=CC=CC=C2)","CC1C=CC(C)=CC=1C(=N)C1C=CC=CC=1","InChI=1S/C15H15N/c1-11-8-9-12(2)14(10-11)15(16)13-6-4-3-5-7-13/h3-10,16H,1-2H3","OGWHLATUKVEFKQ-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",6.79
"15356","O(C3(=C(C1(=NC=2(C=NC=CC=2(N1C))))C=CC(=C3)OC))C","COC1C=C(C=CC=1C1=NC2C=NC=CC=2N1C)OC","InChI=1S/C15H15N3O2/c1-18-13-6-7-16-9-12(13)17-15(18)11-5-4-10(19-2)8-14(11)20-3/h4-9H,1-3H3","VVQYNKFYEATCEY-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.16
"16916","O=C([O-])C3(OC(OC2(=CC=1(C(=NC=CC=1)C=C2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2C=C3C=CC=NC3=CC=2)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-8-3-4-9-7(6-8)2-1-5-16-9/h1-6,10-12,15,17-21H","BNRCLKJBNHUWMB-UHFFFAOYSA-N","?","22","potentiometric","a2/apparent","?","basic",5.0
"16919","O=C([O-])C3(OC(OC=2(C=1(C(=NC=CC=1)C=CC=2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2=CC=CC3=NC=CC=C32)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-9-5-1-4-8-7(9)3-2-6-16-8/h1-6,10-12,15,17-21H","AUINEYLKSXXUPY-UHFFFAOYSA-N","?","22","potentiometric","a2/apparent","?","basic",4.91
"16694","N=2(N1(C(=NC=C1C[NH+](C)C)C=CC=2C3(=CC=CC=C3)))","CN(C)CC1=CN=C2C=CC(=NN21)C1C=CC=CC=1","InChI=1S/C15H16N4/c1-18(2)11-13-10-16-15-9-8-14(17-19(13)15)12-6-4-3-5-7-12/h3-10H,11H2,1-2H3","KIAUHGPAPAPHKJ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",2.99
"15775","N(=NC1(=CC=C(N(C)C)C=C1))C2(=CC(=CC=C2)C)","CC1C=C(C=CC=1)N=NC1C=CC(=CC=1)N(C)C","InChI=1S/C15H17N3/c1-12-5-4-6-14(11-12)17-16-13-7-9-15(10-8-13)18(2)3/h4-11H,1-3H3","LVTFSVIRYMXRSR-UHFFFAOYSA-N","?","24","spectrophotometric","a1/apparent","?","basic",2.33
"16326","O2(C=1(C=3(C(N=C(C=1C(C2C)C)C)=CC=C(C=3)C)))","CC1C=C2C3OC(C)C(C)C=3C(C)=NC2=CC=1","InChI=1S/C15H17NO/c1-8-5-6-13-12(7-8)15-14(10(3)16-13)9(2)11(4)17-15/h5-7,9,11H,1-4H3","UGVDGAWMKBFFPQ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/thermodynamic","NH(+)","basic",7.65
"15647","O=C4(N3(C(N2(C(C1(=C(C=CC=C1)CC2))CC3))CC4))","OC1=CCC2N3CCC4C=CC=CC=4C3CCN12","InChI=1S/C15H18N2O/c18-15-6-5-14-16-9-7-11-3-1-2-4-12(11)13(16)8-10-17(14)15/h1-4,6,13-14,18H,5,7-10H2","CXQCFZAAFQUHJT-UHFFFAOYSA-N","?","23","potentiometric","a1/apparent","?","basic",4.89
"15965","[Br]C1(=C(OC)C(=C([O-])C(=C1)[Br])C(=O)NCC2(N(CCC2)CC))","CCN1CCCC1CNC(=O)C1=C(O)C(Br)=CC(Br)=C1OC","InChI=1S/C15H20Br2N2O3/c1-3-19-6-4-5-9(19)8-18-15(21)12-13(20)10(16)7-11(17)14(12)22-2/h7,9,20H,3-6,8H2,1-2H3,(H,18,21)","JNFBCMWINGLNPB-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","NH","basic",9.12
"15879","O3(C(N2(C1(=C(C=C(C)C(=C1)C)N=C2)))C(O)C(O)C(C3CO)O)","CC1=CC2=C(C=C1C)N=CN2C1OC(CO)C(O)C(O)C1O","InChI=1S/C15H20N2O5/c1-7-3-9-10(4-8(7)2)17(6-16-9)15-14(21)13(20)12(19)11(5-18)22-15/h3-4,6,11-15,18-21H,5H2,1-2H3","FAQAWGBCHYPXSL-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.63
"16442","O=[N+]([O-])C2(=C(NCCC[NH+](C)C)C=1(C(=CC=CC=1)N=C2C))","CC1N=C2C=CC=CC2=C(NCCCN(C)C)C=1[N+]([O-])=O","InChI=1S/C15H20N4O2/c1-11-15(19(20)21)14(16-9-6-10-18(2)3)12-7-4-5-8-13(12)17-11/h4-5,7-8H,6,9-10H2,1-3H3,(H,16,17)","VPWOHROYLJHIEB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",5.35
"16447","O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCCC[NH+](C)C)C=CC=2))","CN(C)CCCCNC1C=CN=C2C=CC=C(C=12)[N+]([O-])=O","InChI=1S/C15H20N4O2/c1-18(2)11-4-3-9-16-13-8-10-17-12-6-5-7-14(15(12)13)19(20)21/h5-8,10H,3-4,9,11H2,1-2H3,(H,16,17)","OSWHQYWCZGPVLJ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",6.71
"16853","O=[N+]([O-])C1(=C([O-])C(=C(OC)C=C1)C(=O)NCC2(N(CCC2)CC))","CCN1CCCC1CNC(=O)C1C(O)=C(C=CC=1OC)[N+]([O-])=O","InChI=1S/C15H21N3O5/c1-3-17-8-4-5-10(17)9-16-15(20)13-12(23-2)7-6-11(14(13)19)18(21)22/h6-7,10,19H,3-5,8-9H2,1-2H3,(H,16,20)","CQEIHZMCJGGOEX-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","NH","basic",9.12
"15745","O=C(C2(C1(=CC(O)=CC=C1))(CCN(C)CC2))CC","CC=C(O)C1(CCN(C)CC1)C1=CC(O)=CC=C1","InChI=1S/C15H21NO2/c1-3-14(18)15(7-9-16(2)10-8-15)12-5-4-6-13(17)11-12/h3-6,11,17-18H,7-10H2,1-2H3","LJNPUAXZWNSERY-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","NH+","basic",8.67
"16307","N23(CC(C1(=CC=C(N(C)C)C=C1))C(CC2)CC3)","CN(C)C1=CC=C(C=C1)C1CN2CCC1CC2","InChI=1S/C15H22N2/c1-16(2)14-5-3-12(4-6-14)15-11-17-9-7-13(15)8-10-17/h3-6,13,15H,7-11H2,1-2H3","GWQZRYXMFKWKNB-UHFFFAOYSA-N","?","25",,"a/apparent","?","basic",10.29
"15717","O=C(NC2(C1(=C(C=CC=C1)CC2)))CN(CC)CC","CCN(C/C(/O)=N\C1CCC2=CC=CC=C21)CC","InChI=1S/C15H22N2O/c1-3-17(4-2)11-15(18)16-14-10-9-12-7-5-6-8-13(12)14/h5-8,14H,3-4,9-11H2,1-2H3,(H,16,18)","WNBMGEXKKSPUBS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH","basic",8.19
"15416","O=C(NCC1(N(CCC1)CC))C2(=C(OC)C=CC=C2[O-])","CCN1CCCC1CNC(=O)C1=C(O)C=CC=C1OC","InChI=1S/C15H22N2O3/c1-3-17-9-5-6-11(17)10-16-15(19)14-12(18)7-4-8-13(14)20-2/h4,7-8,11,18H,3,5-6,9-10H2,1-2H3,(H,16,19)","MVWKVVFFVMXULU-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","NH","basic",9.54
"15618","O(C1(=C(C=CC=C1)CC=C))CC(O)CNC(C)C","CC(C)NCC(O)COC1C=CC=CC=1CC=C","InChI=1S/C15H23NO2/c1-4-7-13-8-5-6-9-15(13)18-11-14(17)10-16-12(2)3/h4-6,8-9,12,14,16-17H,1,7,10-11H2,2-3H3","PAZJSJFMUHDSTF-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH2(1+)","basic",9.59
"15605","O=C(NC1(=C(C=C(C)C=C1C)C))CN(CC)CC","CC1C=C(C)C=C(C)C=1/N=C(/O)\CN(CC)CC","InChI=1S/C15H24N2O/c1-6-17(7-2)10-14(18)16-15-12(4)8-11(3)9-13(15)5/h8-9H,6-7,10H2,1-5H3,(H,16,18)","GOZBHBFUQHMKQB-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",7.9
"15244","S(=O)(=O)(NCCN1(CCOCC1))C2(=C(OC)C(OC)=C(OC)C=C2)","COC1C(OC)=C(C=CC=1OC)S(=O)(=O)NCCN1CCOCC1","InChI=1S/C15H24N2O6S/c1-20-12-4-5-13(15(22-3)14(12)21-2)24(18,19)16-6-7-17-8-10-23-11-9-17/h4-5,16H,6-11H2,1-3H3","GAUPAAGWGWCMBV-UHFFFAOYSA-N","?","20","potentiometric","a1/thermodynamic","amino","basic",6.16
"15914","S(=O)(=O)(C1(=C(OC)C(OC)=C(OC)C=C1))CCN(CC)CC","COC1C(OC)=C(C=CC=1OC)S(=O)(=O)CCN(CC)CC","InChI=1S/C15H25NO5S/c1-6-16(7-2)10-11-22(17,18)13-9-8-12(19-3)14(20-4)15(13)21-5/h8-9H,6-7,10-11H2,1-5H3","PXTHPMMZJNHDIO-UHFFFAOYSA-N","?","20","potentiometric","a1/thermodynamic","amino","basic",7.41
"16431","O(N=C(CC(NCC[NH2+]C(CC(=NO)C)(C)C)(C)C)C)C","CON=C(C)CC(C)(C)NCCNC(C)(C)CC(C)N=O","InChI=1S/C15H32N4O2/c1-12(18-20)10-14(3,4)16-8-9-17-15(5,6)11-13(2)19-21-7/h12,16-17H,8-11H2,1-7H3","UEVQFJPDNQIQQU-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","basic",6.28
"16034","[NH2+](CCCN)CCCCCCCCCCCC","CCCCCCCCCCCCNCCCN","InChI=1S/C15H34N2/c1-2-3-4-5-6-7-8-9-10-11-14-17-15-12-13-16/h17H,2-16H2,1H3","XMMDVXFQGOEOKH-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",8.37
"16737","[Br]C3(=CC=C(C=2(OC(C1(=CC=C(C)C=C1))=NC=2))C=C3)","CC1C=CC(=CC=1)C1=NC=C(O1)C1C=CC(Br)=CC=1","InChI=1S/C16H12BrNO/c1-11-2-4-13(5-3-11)16-18-10-15(19-16)12-6-8-14(17)9-7-12/h2-10H,1H3","QXQXZPDNSMGDMF-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.87
"15556","O1(C(=NC=C1C2(=CC=C(C)C=C2))C3(=CC=CC=C3))","CC1C=CC(=CC=1)C1=CN=C(O1)C1C=CC=CC=1","InChI=1S/C16H13NO/c1-12-7-9-13(10-8-12)15-11-17-16(18-15)14-5-3-2-4-6-14/h2-11H,1H3","VRWPYZSVYGMQJM-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","?","basic",0.91
